DATE,STORE,STORE_NAME,SKU,QUANTITY
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00043,2
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00067,3
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00049,2
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00063,4
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00089,1
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00074,1
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00083,4
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00120,4
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00106,4
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00123,8
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00138,4
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00191,4
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00183,1
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00242,1
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00287,5
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00288,3
2025-08-25 15:45:51.978899,ST003,Bangalore Forum,SKU00312,3
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00009,8
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00034,2
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00068,2
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00061,2
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00057,5
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00115,8
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00200,3
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00211,2
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00208,2
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00274,2
2025-08-25 15:45:51.978899,ST004,Chennai Express,SKU00287,4
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00003,5
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00046,3
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00055,1
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00064,3
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00089,4
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00083,2
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00082,5
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00104,4
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00140,3
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00137,8
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00174,3
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00190,5
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00240,1
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00246,1
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00249,2
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00276,2
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00273,6
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00295,4
2025-08-25 15:45:51.978899,ST005,Kolkata Mall,SKU00293,5
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00021,5
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00031,3
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00034,5
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00065,4
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00068,5
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00074,1
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00093,2
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00080,1
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00115,4
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00124,6
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00129,7
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00128,7
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00192,3
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00228,3
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00265,6
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00268,7
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00270,6
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00311,2
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00296,3
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00351,1
2025-08-25 15:45:51.978899,ST006,Pune City,SKU00341,3
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00009,2
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00044,4
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00112,2
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00139,7
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00220,1
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00280,4
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00288,6
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00297,4
2025-08-25 15:45:51.978899,ST007,Hyderabad Hub,SKU00300,1
2025-08-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00144,3
2025-08-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00141,5
2025-08-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00121,8
2025-08-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00240,2
2025-08-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00239,1
2025-08-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00230,3
2025-08-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00261,2
2025-08-25 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00244,3
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00012,6
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00011,5
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00013,4
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00043,6
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00115,4
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00108,2
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00236,3
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00234,1
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00265,2
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00279,3
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00292,3
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00290,1
2025-08-25 15:45:51.978899,ST009,Gurgaon Select,SKU00304,4
2025-08-25 15:45:51.978899,ST010,Noida Fashion,SKU00017,8
2025-08-25 15:45:51.978899,ST010,Noida Fashion,SKU00022,6
2025-08-25 15:45:51.978899,ST010,Noida Fashion,SKU00047,4
2025-08-25 15:45:51.978899,ST010,Noida Fashion,SKU00055,1
2025-08-25 15:45:51.978899,ST010,Noida Fashion,SKU00062,3
2025-08-25 15:45:51.978899,ST010,Noida Fashion,SKU00067,2
2025-08-25 15:45:51.978899,ST010,Noida Fashion,SKU00080,4
2025-08-25 15:45:51.978899,ST010,Noida Fashion,SKU00094,4
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00010,4
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00045,3
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00039,5
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00042,8
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00089,4
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00118,5
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00119,4
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00108,5
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00135,6
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00121,2
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00188,3
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00274,3
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00266,5
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00277,7
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00303,1
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00290,3
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00291,1
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00355,3
2025-08-26 15:45:51.978899,ST001,Delhi Main Store,SKU00352,2
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00022,7
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00017,2
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00024,7
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00042,7
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00093,3
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00077,1
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00082,4
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00100,2
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00124,3
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00137,2
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00128,5
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00159,1
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00157,2
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00146,2
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00176,5
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00214,1
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00207,2
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00212,1
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00262,3
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00248,3
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00246,3
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00280,4
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00274,7
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00304,3
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00300,4
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00310,4
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00350,1
2025-08-26 15:45:51.978899,ST002,Mumbai Central,SKU00341,2
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00019,4
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00046,2
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00044,4
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00039,3
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00063,2
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00057,3
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00049,5
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00119,5
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00113,6
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00125,7
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00132,6
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00141,4
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00202,3
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00205,2
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00195,2
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00281,3
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00286,7
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00273,4
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00300,4
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00307,1
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00308,1
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00318,3
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00320,1
2025-08-26 15:45:51.978899,ST003,Bangalore Forum,SKU00316,2
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00008,7
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00004,5
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00006,8
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00076,1
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00074,4
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00117,4
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00097,2
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00102,7
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00141,6
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00183,3
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00190,2
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00206,3
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00241,1
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00261,1
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00262,1
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00276,8
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00291,5
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00299,4
2025-08-26 15:45:51.978899,ST004,Chennai Express,SKU00294,2
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00018,5
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00005,5
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00003,7
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00043,2
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00058,2
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00052,1
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00064,5
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00105,7
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00109,4
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00130,2
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00188,4
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00185,5
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00178,1
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00345,2
2025-08-26 15:45:51.978899,ST005,Kolkata Mall,SKU00343,1
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00011,3
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00022,5
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00002,2
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00188,5
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00192,1
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00242,3
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00244,1
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00256,3
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00274,2
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00272,2
2025-08-26 15:45:51.978899,ST006,Pune City,SKU00306,5
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00013,8
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00038,7
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00052,4
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00084,4
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00079,1
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00083,2
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00097,7
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00104,8
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00110,8
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00122,3
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00121,8
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00144,2
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00159,1
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00180,2
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00188,3
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00208,1
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00214,3
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00234,2
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00223,3
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00279,7
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00306,2
2025-08-26 15:45:51.978899,ST007,Hyderabad Hub,SKU00298,5
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00014,6
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00023,5
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00029,8
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00090,3
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00079,2
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00076,1
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00194,2
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00201,3
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00284,5
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00277,2
2025-08-26 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00349,1
2025-08-26 15:45:51.978899,ST009,Gurgaon Select,SKU00010,8
2025-08-26 15:45:51.978899,ST009,Gurgaon Select,SKU00002,4
2025-08-26 15:45:51.978899,ST009,Gurgaon Select,SKU00018,2
2025-08-26 15:45:51.978899,ST009,Gurgaon Select,SKU00127,7
2025-08-26 15:45:51.978899,ST009,Gurgaon Select,SKU00121,8
2025-08-26 15:45:51.978899,ST009,Gurgaon Select,SKU00131,6
2025-08-26 15:45:51.978899,ST009,Gurgaon Select,SKU00258,2
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00019,3
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00017,5
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00009,5
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00081,3
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00114,4
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00122,4
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00140,4
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00188,3
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00169,5
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00172,3
2025-08-26 15:45:51.978899,ST010,Noida Fashion,SKU00279,2
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00009,6
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00039,3
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00057,2
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00064,2
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00092,1
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00098,6
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00102,8
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00118,5
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00138,7
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00153,2
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00145,3
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00166,3
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00180,1
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00196,1
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00209,1
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00228,1
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00238,3
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00230,2
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00284,4
2025-08-27 15:45:51.978899,ST001,Delhi Main Store,SKU00276,5
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00002,3
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00010,6
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00031,7
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00035,8
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00041,7
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00071,4
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00060,5
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00055,1
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00085,1
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00189,4
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00186,5
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00192,1
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00262,3
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00257,2
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00283,4
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00320,2
2025-08-27 15:45:51.978899,ST002,Mumbai Central,SKU00327,3
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00012,4
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00003,6
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00045,6
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00040,3
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00056,2
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00067,5
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00094,2
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00091,5
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00107,2
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00100,5
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00139,5
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00254,2
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00280,3
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00288,8
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00268,2
2025-08-27 15:45:51.978899,ST003,Bangalore Forum,SKU00315,1
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00012,5
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00005,7
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00034,8
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00028,4
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00035,6
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00074,3
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00075,4
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00096,4
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00110,7
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00106,3
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00112,7
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00137,2
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00123,6
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00125,6
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00272,4
2025-08-27 15:45:51.978899,ST004,Chennai Express,SKU00307,5
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00013,8
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00011,3
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00072,5
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00055,3
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00062,5
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00106,2
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00102,4
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00128,4
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00126,4
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00258,3
2025-08-27 15:45:51.978899,ST005,Kolkata Mall,SKU00284,2
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00034,6
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00106,7
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00100,7
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00160,1
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00153,1
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00219,1
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00240,3
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00257,2
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00288,8
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00281,2
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00286,7
2025-08-27 15:45:51.978899,ST006,Pune City,SKU00359,3
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00026,3
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00045,3
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00025,6
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00070,2
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00088,2
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00101,7
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00103,2
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00208,3
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00273,7
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00284,6
2025-08-27 15:45:51.978899,ST007,Hyderabad Hub,SKU00277,3
2025-08-27 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00010,7
2025-08-27 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00106,3
2025-08-27 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00100,2
2025-08-27 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00310,3
2025-08-27 15:45:51.978899,ST008,Ahmedabad Plaza,SKU00292,4
2025-08-27 15:45:51.978899,ST009,Gurgaon Select,SKU00046,2
2025-08-27 15:45:51.978899,ST009,Gurgaon Select,SKU00032,4
